transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name,year_month
T7070,U011,2024-08-12,Income,Bonus,30889.0,UPI,ahmedabad,Online course,2024,8,ago.,2024-08
T12107,U056,2024-11-28,Income,Investment,38597.0,Cash,kolkata,Coffee,2024,11,nov.,2024-11
T0263,U106,2023-06-01,Expense,Travel,9115.0,Banktransfer,,ATM withdrawal,2023,6,jun.,2023-06
T0065,U080,2024-03-29,Expense,Travel,9213.0,Bank_Transfer,LUC,Monthly rent payment,2024,3,mar.,2024-03
T6276,U074,2024-06-10,Expense,Utilities,5281.0,Bank Transfer,Pune,Restaurant dinner,2024,6,jun.,2024-06
T6674,U064,2022-06-03,Expense,Food,1934.0,Bank_Transfer,mumbai,Doctor consultation,2022,6,jun.,2022-06
T4732,U057,2022-09-05,Expense,Savings,2722.0,Card,PUNE,Online course,2022,9,sep.,2022-09
T9366,U036,2024-10-03,Expense,Food,3656.0,Bank_Transfer,MUM,Medicine,2024,10,oct.,2024-10
T1509,U136,2022-12-10,Expense,Others,7998.0,Banktransfer,AHMEDABAD,Movie tickets,2022,12,dic.,2022-12
T8667,U066,2023-01-28,Expense,Utilities,2854.0,Cash,LUCKNOW,...,2023,1,ene.,2023-01
T13150,U028,2022-10-17,Expense,Food,4781.0,Cash,BANGALORE,Restaurant dinner,2022,10,oct.,2022-10
T13861,U104,2023-11-29,Expense,Food,4924.0,Cash,CHE,Shopping,2023,11,nov.,2023-11
T13897,U025,2021-08-01,Expense,Travel,2058.0,UPI,BANGALORE,Internet bill,2021,8,ago.,2021-08
T3495,U130,2021-08-21,Income,Others,12387.0,UPI,LUC,Monthly rent payment,2021,8,ago.,2021-08
T12536,U054,2022-03-23,Expense,Utilities,7241.0,Card,Ahmedabad,Doctor consultation,2022,3,mar.,2022-03
T11474,U141,2021-10-09,Expense,Travel,6606.0,Cash,Mumbai,asdfgh,2021,10,oct.,2021-10
T12740,U040,2024-02-06,Expense,Rent,4484.0,Cash,bangalore,!!!,2024,2,feb.,2024-02
T7354,U074,2023-05-25,Expense,Health,0.0,Crd,HYDERABAD,ATM withdrawal,2023,5,may.,2023-05
T10623,U118,2022-04-02,Expense,Utilities,8228.0,Bank_Transfer,HYD,Online course,2022,4,abr.,2022-04
T4920,U065,2021-08-30,Expense,Rent,12870.0,UPI,lucknow,Grocery shopping,2021,8,ago.,2021-08
T10994,U096,2021-10-27,Expense,Education,4824.0,Card,MUMBAI,misc,2021,10,oct.,2021-10
T6119,U132,2024-06-30,Expense,Travel,754.0,Unknown,delhi,!!!,2024,6,jun.,2024-06
T7839,U134,2024-12-18,Income,Freelance,17765.0,UPI,Bangalore,Medicine,2024,12,dic.,2024-12
T9392,U115,2022-11-20,Income,Salary,71698.0,UPI,LUCKNOW,Lunch,2022,11,nov.,2022-11
T5728,U043,2022-09-26,Expense,Travel,5908.0,UPI,,Coffee,2022,9,sep.,2022-09
T1528,U109,2022-04-11,Expense,Health,5710.0,Cash,mumbai,Books,2022,4,abr.,2022-04
T6358,U043,2024-01-06,Income,Investment,30482.0,Card,mumbai,Internet bill,2024,1,ene.,2024-01
T5437,U085,2024-10-10,Expense,Travel,3550.0,UPI,BAN,Shopping,2024,10,oct.,2024-10
T11718,U049,2022-07-28,Expense,Rent,1953.0,Card,lucknow,Books,2022,7,jul.,2022-07
T12080,U077,2022-06-06,Expense,Rent,4138.0,Bank_Transfer,LUCKNOW,Fixed deposit,2022,6,jun.,2022-06
T13586,U089,2021-02-12,Income,Investment,33121.0,Crd,jaipur,Train ticket,2021,2,feb.,2021-02
T11493,U089,2023-10-09,Expense,Utilities,6233.0,Crd,KOLKATA,,2023,10,oct.,2023-10
T5159,U064,2024-01-14,Income,Others,35208.0,Crd,MUM,Restaurant dinner,2024,1,ene.,2024-01
T10149,U008,2022-04-17,Income,Bonus,26749.0,UPI,mumbai,Medicine,2022,4,abr.,2022-04
T13515,U032,2024-05-13,Expense,Health,8053.0,UPI,hyderabad,Electricity bill,2024,5,may.,2024-05
T3177,U053,2023-09-04,Expense,Unknown,212.0,Card,BAN,misc,2023,9,sep.,2023-09
T9721,U073,2024-12-07,Expense,Food,5784.0,UPI,AHM,Internet bill,2024,12,dic.,2024-12
T11330,U147,2021-05-21,Expense,Rent,36216.0,Cash,bangalore,asdfgh,2021,5,may.,2021-05
T12302,U034,2021-10-18,Expense,Utilities,784.0,Card,Bangalore,ATM withdrawal,2021,10,oct.,2021-10
T8433,U098,2023-04-02,Expense,Rent,23718.0,UPI,Kolkata,Monthly rent payment,2023,4,abr.,2023-04
T12173,U119,2021-11-15,Expense,Rent,8712.0,Bank Transfer,AHM,xyz123,2021,11,nov.,2021-11
T4661,U034,2023-03-17,Expense,Utilities,702.0,Bank Transfer,BAN,...,2023,3,mar.,2023-03
T9962,U019,2024-09-18,Expense,Food,3301.0,UPI,kolkata,Uber ride,2024,9,sep.,2024-09
T11138,U027,2021-07-27,Expense,Education,4064.0,Crd,hyderabad,,2021,7,jul.,2021-07
T13592,U097,2023-01-08,Expense,Food,6794.0,Cash,AHMEDABAD,misc,2023,1,ene.,2023-01
T2726,U052,2023-05-27,Expense,Savings,153.0,Crd,chennai,Coffee,2023,5,may.,2023-05
T7273,U054,2023-05-10,Expense,Unknown,9997.0,Crd,DELHI,Monthly rent payment,2023,5,may.,2023-05
T7225,U095,2024-02-12,Expense,Food,999999.0,Cash,BAN,test,2024,2,feb.,2024-02
T12476,U134,2023-10-29,Expense,Entertainment,143.0,Bank Transfer,bangalore,Coffee,2023,10,oct.,2023-10
T3841,U024,2024-01-10,Income,Freelance,24321.0,Cash,Hyderabad,,2024,1,ene.,2024-01
T4971,U048,2021-12-21,Expense,Travel,0.0,Card,Ahmedabad,Movie tickets,2021,12,dic.,2021-12
T2702,U036,2024-10-09,Expense,Food,6243.0,UPI,LUC,Monthly rent payment,2024,10,oct.,2024-10
T0151,U040,2023-03-12,Expense,Food,3633.0,Cash,LUC,Electricity bill,2023,3,mar.,2023-03
T10025,U138,2022-10-10,Expense,Rent,5719.0,Unknown,Chennai,,2022,10,oct.,2022-10
T2319,U097,2021-09-25,Expense,Health,1119.0,Crd,lucknow,Doctor consultation,2021,9,sep.,2021-09
T6684,U121,2023-07-01,Expense,Utilities,1449.0,Bank Transfer,PUNE,Petrol,2023,7,jul.,2023-07
T12489,U069,2023-01-07,Expense,Utilities,648.0,Crd,HYD,EMI payment,2023,1,ene.,2023-01
T1656,U102,2024-08-22,Expense,Rent,3756.0,UPI,JAI,,2024,8,ago.,2024-08
T9594,U022,2024-06-17,Expense,Rent,42655.0,Cash,BAN,,2024,6,jun.,2024-06
T13415,U072,2023-11-12,Expense,Food,548.0,Cash,HYD,Online course,2023,11,nov.,2023-11
T8534,U101,2022-11-04,Income,Salary,20916.0,UPI,Ahmedabad,ATM withdrawal,2022,11,nov.,2022-11
T3246,U008,2023-07-08,Expense,Education,4374.0,Bank Transfer,hyderabad,,2023,7,jul.,2023-07
T13116,U029,2024-08-16,Expense,Rent,41974.0,Crd,JAI,Medicine,2024,8,ago.,2024-08
T9694,U020,2022-08-26,Expense,Travel,3605.0,Bank Transfer,Delhi,Coffee,2022,8,ago.,2022-08
T1274,U095,2022-08-27,Expense,Travel,1405.0,Cash,Lucknow,ATM withdrawal,2022,8,ago.,2022-08
T7299,U103,2024-07-28,Expense,Rent,29584.0,UPI,Ahmedabad,Online course,2024,7,jul.,2024-07
T3183,U026,2021-08-12,Expense,Rent,2951.0,Cash,HYD,,2021,8,ago.,2021-08
T6543,U006,2022-12-12,Income,Freelance,45846.0,Cash,AHM,Coffee,2022,12,dic.,2022-12
T8359,U141,2021-06-29,Income,Investment,49021.0,Bank Transfr,lucknow,Coffee,2021,6,jun.,2021-06
T4349,U039,2023-09-04,Expense,Education,6047.0,UPI,Bangalore,Coffee,2023,9,sep.,2023-09
T12455,U098,2021-03-16,Expense,Entertainment,3516.0,Unknown,Pune,asdfgh,2021,3,mar.,2021-03
T6626,U049,2022-08-14,Expense,Food,2637.0,Cash,jaipur,Fixed deposit,2022,8,ago.,2022-08
T12611,U038,2023-02-20,Expense,Health,932.0,Unknown,AHMEDABAD,Train ticket,2023,2,feb.,2023-02
T3003,U014,2023-06-08,Expense,Food,4748.0,Cash,,,2023,6,jun.,2023-06
T3128,U120,2022-07-04,Expense,Food,2745.0,Bank Transfer,Pune,EMI payment,2022,7,jul.,2022-07
T11124,U017,2023-10-07,Expense,Food,2901.0,Banktransfer,LUC,,2023,10,oct.,2023-10
T10241,U003,2022-04-17,Expense,Travel,5434.0,Bank Transfer,Chennai,EMI payment,2022,4,abr.,2022-04
T7194,U037,2023-06-18,Expense,Travel,7329.0,UPI,MUMBAI,ATM withdrawal,2023,6,jun.,2023-06
T2555,U017,2023-11-18,Expense,Utilities,1542.0,Unknown,HYDERABAD,Uber ride,2023,11,nov.,2023-11
T9632,U036,2022-04-04,Income,Freelance,15508.0,UPI,HYDERABAD,Fixed deposit,2022,4,abr.,2022-04
T4476,U046,2022-02-02,Expense,Utilities,3365.0,Card,Pune,Shopping,2022,2,feb.,2022-02
T3164,U045,2023-08-10,Expense,Utilities,1388.0,Crd,bangalore,Lunch,2023,8,ago.,2023-08
T3721,U002,2022-04-09,Expense,Travel,4373.0,UPI,AHMEDABAD,Train ticket,2022,4,abr.,2022-04
T1785,U075,2021-01-15,Expense,Others,6600.0,UPI,bangalore,Grocery shopping,2021,1,ene.,2021-01
T3738,U142,2024-08-19,Expense,Food,4293.0,Bank_Transfer,BAN,misc,2024,8,ago.,2024-08
T2006,U031,2023-10-02,Expense,Entertainment,2796.0,Bank Transfer,KOLKATA,Movie tickets,2023,10,oct.,2023-10
T7212,U057,2023-12-03,Income,Freelance,13677.0,UPI,Mumbai,,2023,12,dic.,2023-12
T6061,U123,2023-03-06,Expense,Rent,5876.0,Bank Transfer,mumbai,Books,2023,3,mar.,2023-03
T8705,U018,2023-08-20,Expense,Travel,2217.0,Crd,PUN,Electricity bill,2023,8,ago.,2023-08
T8506,U136,2023-09-24,Expense,Food,920.0,Cash,LUC,Petrol,2023,9,sep.,2023-09
T2854,U039,2024-12-11,Expense,Entertainment,6216.0,Bank Transfr,HYDERABAD,Monthly rent payment,2024,12,dic.,2024-12
T0864,U010,2023-06-23,Income,Bonus,35688.0,Card,Ahmedabad,Lunch,2023,6,jun.,2023-06
T1568,U028,2022-05-26,Expense,Food,166.0,Bank Transfer,BANGALORE,Shopping,2022,5,may.,2022-05
T12011,U086,2023-07-28,Expense,Utilities,8097.0,Crd,MUM,asdfgh,2023,7,jul.,2023-07
T10480,U107,2021-07-21,Expense,Utilities,1874.0,Cash,MUMBAI,Train ticket,2021,7,jul.,2021-07
T11081,U083,2021-04-17,Expense,Rent,4898.0,Bank Transfer,KOL,Online course,2021,4,abr.,2021-04
T7382,U086,2022-10-02,Expense,Travel,3290.0,Bank Transfer,Pune,Medicine,2022,10,oct.,2022-10
T12803,U068,2022-02-16,Expense,Food,7070.0,Bank Transfer,DEL,,2022,2,feb.,2022-02
T3472,U006,2022-03-12,Expense,Utilities,2737.0,UPI,bangalore,Internet bill,2022,3,mar.,2022-03
T7095,U054,2024-04-24,Expense,Rent,9540.0,Bank Transfer,Chennai,,2024,4,abr.,2024-04
T9364,U142,2024-01-18,Expense,Education,3348.0,Unknown,Jaipur,,2024,1,ene.,2024-01
T5265,U062,2024-11-16,Expense,Travel,3430.0,Cash,Chennai,Movie tickets,2024,11,nov.,2024-11
T4025,U046,2024-03-28,Expense,Rent,3524.0,Bank Transfer,Pune,,2024,3,mar.,2024-03
T11697,U016,2023-05-22,Expense,Utilities,1857.0,Crd,delhi,Coffee,2023,5,may.,2023-05
T13400,U053,2023-02-03,Expense,Rent,35289.0,Crd,pune,Doctor consultation,2023,2,feb.,2023-02
T5981,U146,2022-11-03,Income,Others,35716.0,Card,DEL,Books,2022,11,nov.,2022-11
T8947,U106,2022-02-25,Expense,Entertainment,5518.0,UPI,JAI,!!!,2022,2,feb.,2022-02
T12884,U032,2024-10-27,Expense,Travel,6385.0,Crd,AHMEDABAD,EMI payment,2024,10,oct.,2024-10
T2597,U061,2024-05-05,Expense,Food,7571.0,Cash,jaipur,Medicine,2024,5,may.,2024-05
T3879,U095,2023-08-07,Expense,Rent,307.0,UPI,kolkata,ATM withdrawal,2023,8,ago.,2023-08
T0788,U126,2024-04-30,Expense,Rent,9256.0,Cash,KOLKATA,Uber ride,2024,4,abr.,2024-04
T3634,U134,2021-12-19,Expense,Food,2955.0,Card,Mumbai,Restaurant dinner,2021,12,dic.,2021-12
T2923,U045,2021-11-02,Expense,Food,4336.0,Bank Transfr,KOL,Lunch,2021,11,nov.,2021-11
T2363,U116,2021-01-26,Expense,Food,7196.0,Cash,CHE,,2021,1,ene.,2021-01
T9273,U099,2023-05-07,Expense,Unknown,832.0,UPI,Pune,...,2023,5,may.,2023-05
T11251,U030,2023-08-18,Expense,Food,4435.0,UPI,,EMI payment,2023,8,ago.,2023-08
T4465,U138,2022-01-01,Expense,Travel,4726.0,Card,Kolkata,Internet bill,2022,1,ene.,2022-01
T6071,U129,2021-09-13,Expense,Utilities,825.0,Banktransfer,Mumbai,ATM withdrawal,2021,9,sep.,2021-09
T7568,U144,2023-05-18,Expense,Food,4945.0,Cash,DELHI,Medicine,2023,5,may.,2023-05
T7321,U047,2024-02-27,Expense,Entertainment,2868.0,Banktransfer,PUN,,2024,2,feb.,2024-02
T8569,U129,2023-08-25,Expense,Rent,3128.0,Bank Transfer,ahmedabad,Petrol,2023,8,ago.,2023-08
T0308,U062,2024-04-20,Expense,Education,273.0,Unknown,DELHI,asdfgh,2024,4,abr.,2024-04
T9681,U021,2021-01-02,Expense,Food,5191.0,Cash,BANGALORE,,2021,1,ene.,2021-01
T5966,U127,2021-10-26,Expense,Others,9113.0,Unknown,,Grocery shopping,2021,10,oct.,2021-10
T9794,U090,2022-07-31,Expense,Rent,8149.0,UPI,HYD,ATM withdrawal,2022,7,jul.,2022-07
T9798,U049,2024-05-03,Expense,Travel,1137.0,Card,delhi,Medicine,2024,5,may.,2024-05
T1682,U100,2023-07-03,Expense,Rent,8949.0,Crd,pune,!!!,2023,7,jul.,2023-07
T2198,U140,2022-11-03,Expense,Utilities,103.0,Bank Transfr,Jaipur,,2022,11,nov.,2022-11
T7890,U063,2023-05-26,Expense,Rent,17876.0,Card,jaipur,Restaurant dinner,2023,5,may.,2023-05
T6020,U092,2022-08-03,Expense,Food,3280.0,Bank Transfr,jaipur,xyz123,2022,8,ago.,2022-08
T3914,U149,2021-10-21,Expense,Food,9139.0,UPI,AHM,Fixed deposit,2021,10,oct.,2021-10
T4250,U011,2021-03-03,Expense,Rent,3542.0,Cash,,Books,2021,3,mar.,2021-03
T4931,U104,2022-06-24,Income,Others,63184.0,UPI,LUCKNOW,Electricity bill,2022,6,jun.,2022-06
T5894,U104,2022-08-12,Expense,Health,7670.0,UPI,Bangalore,...,2022,8,ago.,2022-08
T1226,U041,2022-03-27,Income,Investment,46693.0,Bank Transfer,chennai,Movie tickets,2022,3,mar.,2022-03
T0841,U050,2021-04-24,Expense,Entertainment,546.0,Card,chennai,Coffee,2021,4,abr.,2021-04
T11089,U138,2022-11-29,Expense,Rent,999999999.0,Bank Transfer,delhi,Petrol,2022,11,nov.,2022-11
T9734,U120,2024-02-20,Expense,Food,725.0,Card,pune,,2024,2,feb.,2024-02
T8879,U054,2024-05-17,Expense,Rent,2188.0,Cash,ahmedabad,,2024,5,may.,2024-05
T10560,U119,2024-08-26,Expense,Travel,7004.0,Cash,AHM,Movie tickets,2024,8,ago.,2024-08
T12462,U028,2021-09-21,Expense,Rent,2761.0,Card,JAI,!!!,2021,9,sep.,2021-09
T8913,U038,2022-08-23,Expense,Entertainment,8647.0,Bank Transfer,jaipur,Lunch,2022,8,ago.,2022-08
T1724,U129,2022-06-19,Income,Bonus,38260.0,Cash,HYD,...,2022,6,jun.,2022-06
T3915,U095,2024-11-08,Expense,Travel,9682.0,Cash,Bangalore,,2024,11,nov.,2024-11
T9073,U100,2024-07-21,Expense,Utilities,9469.0,Bank Transfr,lucknow,,2024,7,jul.,2024-07
T9546,U021,2021-01-16,Income,Freelance,11675.0,Bank Transfer,Jaipur,Lunch,2021,1,ene.,2021-01
T5134,U008,2022-09-05,Expense,Food,1060.0,Cash,Kolkata,xyz123,2022,9,sep.,2022-09
T0785,U111,2023-08-28,Expense,Travel,8158.0,Bank Transfr,LUC,Petrol,2023,8,ago.,2023-08
T0370,U029,2023-11-24,Expense,Health,6822.0,Crd,lucknow,,2023,11,nov.,2023-11
T7667,U125,2023-05-06,Expense,Entertainment,5748.0,UPI,,Electricity bill,2023,5,may.,2023-05
T8620,U022,2021-02-20,Income,Others,32787.0,Bank Transfer,HYD,Grocery shopping,2021,2,feb.,2021-02
T8574,U071,2023-11-13,Expense,Entertainment,4780.0,Card,jaipur,Coffee,2023,11,nov.,2023-11
T1275,U039,2022-08-05,Expense,Rent,942.0,Card,,,2022,8,ago.,2022-08
T4787,U131,2023-08-07,Expense,Rent,7057.0,UPI,PUNE,Train ticket,2023,8,ago.,2023-08
T2756,U022,2024-03-04,Expense,Entertainment,3212.0,Cash,MUMBAI,...,2024,3,mar.,2024-03
T7082,U006,2021-03-06,Expense,Education,999999999.0,Bank Transfr,CHENNAI,Restaurant dinner,2021,3,mar.,2021-03
T12702,U007,2021-09-08,Expense,Rent,44608.0,Card,KOLKATA,Books,2021,9,sep.,2021-09
T10263,U066,2022-10-03,Expense,Rent,5223.0,UPI,chennai,xyz123,2022,10,oct.,2022-10
T13421,U029,2024-10-11,Expense,Food,2371.0,UPI,,,2024,10,oct.,2024-10
T2299,U017,2024-08-17,Expense,Unknown,1763.0,Bank Transfer,KOL,,2024,8,ago.,2024-08
T8437,U134,2023-09-14,Expense,Food,3216.0,UPI,,Monthly rent payment,2023,9,sep.,2023-09
T8012,U041,2024-08-15,Expense,Utilities,5706.0,Bank Transfer,DEL,Doctor consultation,2024,8,ago.,2024-08
T3416,U088,2022-12-12,Expense,Food,2643.0,Card,,Petrol,2022,12,dic.,2022-12
T10980,U071,2022-02-02,Expense,Rent,21307.0,Bank Transfr,PUNE,Electricity bill,2022,2,feb.,2022-02
T6815,U094,2022-12-02,Expense,Rent,6882.0,UPI,PUNE,,2022,12,dic.,2022-12
T12556,U012,2023-02-25,Expense,Rent,47746.0,Cash,,Doctor consultation,2023,2,feb.,2023-02
T5512,U080,2024-12-19,Expense,Food,2367.0,UPI,Jaipur,EMI payment,2024,12,dic.,2024-12
T0819,U041,2021-01-16,Expense,Food,2681.0,Card,jaipur,,2021,1,ene.,2021-01
T4484,U088,2022-12-10,Expense,Rent,17147.0,Cash,HYDERABAD,Electricity bill,2022,12,dic.,2022-12
T4382,U002,2021-06-15,Expense,Education,999999999.0,Banktransfer,Bangalore,Grocery shopping,2021,6,jun.,2021-06
T4153,U116,2021-05-23,Expense,Travel,2621.0,Bank Transfer,ahmedabad,Monthly rent payment,2021,5,may.,2021-05
T9352,U106,2022-04-06,Expense,Rent,21220.0,Card,Kolkata,Books,2022,4,abr.,2022-04
T0430,U021,2024-09-20,Expense,Education,7706.0,Banktransfer,lucknow,test,2024,9,sep.,2024-09
T5009,U028,2023-02-13,Expense,Health,6681.0,Banktransfer,Kolkata,,2023,2,feb.,2023-02
T0873,U131,2021-05-13,Expense,Entertainment,5925.0,UPI,,Lunch,2021,5,may.,2021-05
T5219,U062,2024-01-10,Expense,Rent,7773.0,Card,Jaipur,misc,2024,1,ene.,2024-01
T2322,U053,2022-04-27,Expense,Entertainment,9734.0,Unknown,pune,misc,2022,4,abr.,2022-04
T13839,U028,2023-08-21,Expense,Utilities,4621.0,Bank Transfer,DELHI,Restaurant dinner,2023,8,ago.,2023-08
T4241,U070,2022-08-06,Expense,Food,8721.0,UPI,Bangalore,Movie tickets,2022,8,ago.,2022-08
T7182,U094,2021-10-25,Expense,Education,1312.0,Bank_Transfer,DELHI,EMI payment,2021,10,oct.,2021-10
T0133,U022,2021-10-18,Expense,Food,7901.0,Cash,,Monthly rent payment,2021,10,oct.,2021-10
T9981,U046,2023-09-29,Expense,Health,5275.0,UPI,kolkata,Monthly rent payment,2023,9,sep.,2023-09
T2812,U006,2023-12-12,Expense,Travel,8801.0,Cash,ahmedabad,!!!,2023,12,dic.,2023-12
T1840,U076,2023-06-16,Expense,Entertainment,2196.0,Cash,KOLKATA,Fixed deposit,2023,6,jun.,2023-06
T4528,U095,2023-06-23,Expense,Food,1056.0,UPI,DELHI,,2023,6,jun.,2023-06
T13229,U101,2022-04-15,Income,Salary,18123.0,Cash,AHM,Medicine,2022,4,abr.,2022-04
T0313,U018,2021-01-07,Expense,Entertainment,5980.0,Cash,hyderabad,Online course,2021,1,ene.,2021-01
T3678,U113,2021-02-13,Expense,Rent,13715.0,Cash,,Movie tickets,2021,2,feb.,2021-02
T0062,U126,2023-06-28,Expense,Education,9690.0,UPI,PUN,Movie tickets,2023,6,jun.,2023-06
T9580,U043,2023-06-25,Income,Others,63122.0,Cash,pune,Restaurant dinner,2023,6,jun.,2023-06
T7914,U027,2024-03-08,Income,Salary,63957.0,Crd,LUCKNOW,Doctor consultation,2024,3,mar.,2024-03
T10714,U062,2023-05-28,Expense,Health,4000.0,Crd,Jaipur,Grocery shopping,2023,5,may.,2023-05
T8993,U118,2024-10-01,Income,Freelance,17940.0,Bank Transfer,CHENNAI,,2024,10,oct.,2024-10
T13276,U106,2024-11-16,Expense,Travel,4864.0,UPI,Pune,,2024,11,nov.,2024-11
T1287,U102,2022-09-10,Expense,Utilities,249.0,Crd,KOL,Grocery shopping,2022,9,sep.,2022-09
T2572,U073,2023-02-22,Income,Others,22572.0,Bank Transfer,AHMEDABAD,Online course,2023,2,feb.,2023-02
T11735,U059,2022-09-17,Income,Bonus,76266.0,Cash,pune,...,2022,9,sep.,2022-09
T6584,U079,2021-09-18,Income,Bonus,77530.0,UPI,chennai,,2021,9,sep.,2021-09
T7618,U058,2021-08-19,Expense,Rent,42308.0,Bank Transfer,delhi,xyz123,2021,8,ago.,2021-08
T11965,U050,2022-05-08,Expense,Rent,1977.0,Card,,ATM withdrawal,2022,5,may.,2022-05
T3109,U099,2024-06-03,Expense,Savings,3479.0,Cash,HYDERABAD,Medicine,2024,6,jun.,2024-06
T13541,U080,2024-03-23,Expense,Utilities,1051.0,Cash,,Train ticket,2024,3,mar.,2024-03
T9823,U063,2024-05-09,Income,Investment,14041.0,Crd,LUC,Shopping,2024,5,may.,2024-05
T4161,U038,2023-07-19,Expense,Utilities,5076.0,Card,Delhi,Medicine,2023,7,jul.,2023-07
T10326,U040,2023-08-31,Expense,Rent,1964.0,Cash,PUNE,asdfgh,2023,8,ago.,2023-08
T4304,U144,2021-01-17,Income,Salary,51541.0,Cash,Hyderabad,misc,2021,1,ene.,2021-01
T9113,U085,2021-03-27,Expense,Education,2600.0,Card,MUMBAI,Monthly rent payment,2021,3,mar.,2021-03
T3276,U059,2024-10-11,Expense,Health,5536.0,Unknown,Bangalore,test,2024,10,oct.,2024-10
T0698,U025,2021-02-11,Expense,Food,999999999.0,UPI,Lucknow,misc,2021,2,feb.,2021-02
T1790,U011,2023-08-29,Expense,Travel,9767.0,Banktransfer,KOL,Electricity bill,2023,8,ago.,2023-08
T3264,U084,2023-11-05,Expense,Food,4567.0,UPI,,Train ticket,2023,11,nov.,2023-11
T3029,U102,2024-07-19,Expense,Food,3201.0,Cash,ahmedabad,Doctor consultation,2024,7,jul.,2024-07
T6664,U110,2021-04-06,Expense,Education,7109.0,Cash,KOLKATA,Online course,2021,4,abr.,2021-04
T8124,U012,2022-02-27,Expense,Savings,8301.0,Banktransfer,bangalore,Fixed deposit,2022,2,feb.,2022-02
T9603,U145,2023-06-28,Expense,Rent,6760.0,Bank_Transfer,Kolkata,Uber ride,2023,6,jun.,2023-06
T3208,U131,2021-06-11,Income,Others,45898.0,Cash,CHENNAI,Medicine,2021,6,jun.,2021-06
T8628,U129,2024-09-14,Expense,Food,5821.0,UPI,JAI,Medicine,2024,9,sep.,2024-09
T6043,U124,2021-05-17,Expense,Travel,3622.0,Bank Transfer,BANGALORE,,2021,5,may.,2021-05
T1560,U148,2024-11-27,Expense,Travel,7804.0,UPI,Kolkata,EMI payment,2024,11,nov.,2024-11
T8237,U023,2023-12-12,Income,Others,62177.0,Cash,chennai,Internet bill,2023,12,dic.,2023-12
T3061,U140,2021-04-18,Income,Freelance,73105.0,Card,KOLKATA,Monthly rent payment,2021,4,abr.,2021-04
T1924,U023,2023-10-22,Expense,Utilities,4781.0,Crd,KOLKATA,Electricity bill,2023,10,oct.,2023-10
T7453,U107,2021-08-23,Expense,Rent,4419.0,Bank Transfr,Delhi,EMI payment,2021,8,ago.,2021-08
T0518,U025,2023-10-29,Expense,Travel,7914.0,Card,,Gym membership,2023,10,oct.,2023-10
T7085,U091,2023-06-22,Expense,Entertainment,999999.0,Cash,mumbai,Shopping,2023,6,jun.,2023-06
T7500,U091,2022-05-28,Expense,Food,3689.0,Card,lucknow,ATM withdrawal,2022,5,may.,2022-05
T13338,U059,2022-03-17,Expense,Food,4890.0,Card,CHE,Electricity bill,2022,3,mar.,2022-03
T12388,U087,2022-03-12,Expense,Utilities,4571.0,UPI,AHM,,2022,3,mar.,2022-03
T10634,U148,2024-06-17,Expense,Rent,11741.0,Cash,BANGALORE,test,2024,6,jun.,2024-06
T13466,U133,2021-10-18,Expense,Travel,7433.0,Cash,KOL,Petrol,2021,10,oct.,2021-10
T7212,U057,2023-12-03,Income,Freelance,13677.0,UPI,Mumbai,,2023,12,dic.,2023-12
T11255,U009,2024-12-30,Expense,Utilities,7937.0,Crd,pune,Books,2024,12,dic.,2024-12
T7288,U138,2024-12-13,Expense,Travel,4471.0,Cash,KOL,,2024,12,dic.,2024-12
T8372,U123,2022-12-27,Income,Freelance,58674.0,Card,,,2022,12,dic.,2022-12
T10903,U137,2023-06-12,Expense,Health,9623.0,UPI,Pune,xyz123,2023,6,jun.,2023-06
T0727,U126,2022-01-25,Expense,Food,7663.0,Banktransfer,ahmedabad,asdfgh,2022,1,ene.,2022-01
T11588,U141,2021-10-11,Expense,Rent,4301.0,Cash,Hyderabad,Lunch,2021,10,oct.,2021-10
T2590,U118,2024-09-06,Expense,Utilities,3591.0,Crd,,Movie tickets,2024,9,sep.,2024-09
T3429,U121,2023-03-22,Expense,Education,7345.0,UPI,mumbai,Uber ride,2023,3,mar.,2023-03
T10839,U097,2021-09-17,Income,Bonus,41966.0,Bank_Transfer,hyderabad,xyz123,2021,9,sep.,2021-09
T0292,U144,2022-02-28,Expense,Utilities,2906.0,Bank Transfer,AHMEDABAD,Electricity bill,2022,2,feb.,2022-02
T11287,U060,2024-06-23,Income,Freelance,61216.0,Card,Kolkata,Medicine,2024,6,jun.,2024-06
T0546,U031,2021-10-31,Income,Others,78388.0,Bank Transfer,AHMEDABAD,Gym membership,2021,10,oct.,2021-10
T2715,U085,2023-11-03,Expense,Travel,2165.0,Bank Transfr,Kolkata,Grocery shopping,2023,11,nov.,2023-11
T5680,U133,2021-01-22,Expense,Travel,168.0,Bank Transfer,LUCKNOW,Doctor consultation,2021,1,ene.,2021-01
T7705,U051,2021-09-02,Expense,Entertainment,3409.0,Cash,Delhi,Coffee,2021,9,sep.,2021-09
T4925,U058,2023-12-05,Expense,Food,3246.0,Card,lucknow,,2023,12,dic.,2023-12
T0915,U001,2023-08-04,Expense,Food,8570.0,UPI,Pune,Coffee,2023,8,ago.,2023-08
T6450,U126,2023-06-29,Expense,Food,2840.0,Bank Transfer,Hyderabad,EMI payment,2023,6,jun.,2023-06
T13709,U143,2021-04-29,Expense,Rent,27204.0,UPI,PUNE,,2021,4,abr.,2021-04
